metadata,coordinates,geo,truncated,entities,retweeted,favorite_count,place,id_str,retweeted_status,created_at,in_reply_to_screen_name,in_reply_to_status_id_str,source,text,id,in_reply_to_user_id,favorited,is_quote_status,contributors,lang,in_reply_to_user_id_str,user,in_reply_to_status_id,retweet_count,possibly_sensitive,extended_entities,quoted_status_id_str,quoted_status_id,quoted_status
"{'result_type': 'recent', 'iso_language_code': 'en'}",,,False,"{'urls': [], 'symbols': [], 'hashtags': [], 'user_mentions': [{'name': 'Ann Coulter', 'screen_name': 'AnnCoulter', 'id_str': '196168350', 'id': 196168350, 'indices': [3, 14]}]}",False,0,,836342287592456193,"{'metadata': {'result_type': 'recent', 'iso_language_code': 'en'}, 'coordinates': None, 'place': None, 'geo': None, 'truncated': False, 'entities': {'urls': [], 'symbols': [], 'hashtags': [], 'user_mentions': []}, 'retweeted': False, 'favorited': False, 'favorite_count': 9493, 'id_str': '836286215129346050', 'created_at': 'Mon Feb 27 18:45:45 +0000 2017', 'user': {'is_translation_enabled': False, 'name': 'Ann Coulter', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_sidebar_border_color': '000000', 'follow_request_sent': False, 'utc_offset': -18000, 'notifications': False, 'contributors_enabled': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/598204767739981825/iD1DZBbS_normal.jpg', 'statuses_count': 24331, 'location': 'Los Angeles/NYC', 'time_zone': 'Quito', 'id_str': '196168350', 'is_translator': False, 'url': 'http://t.co/yOTZER5hRn', 'translator_type': 'none', 'following': False, 'friends_count': 661, 'profile_link_color': 'F5ABB5', 'profile_background_tile': False, 'created_at': 'Tue Sep 28 14:04:51 +0000 2010', 'favourites_count': 18, 'has_extended_profile': False, 'id': 196168350, 'default_profile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/598204767739981825/iD1DZBbS_normal.jpg', 'followers_count': 1397929, 'profile_background_color': '000000', 'description': 'Author - follow me on #Facebook! https://t.co/i7VTQ5btPI', 'profile_sidebar_fill_color': '000000', 'entities': {'description': {'urls': [{'display_url': 'goo.gl/JvMjld', 'indices': [33, 56], 'url': 'https://t.co/i7VTQ5btPI', 'expanded_url': 'http://goo.gl/JvMjld'}]}, 'url': {'urls': [{'display_url': 'anncoulter.com', 'indices': [0, 22], 'url': 'http://t.co/yOTZER5hRn', 'expanded_url': 'http://www.anncoulter.com'}]}}, 'geo_enabled': False, 'protected': False, 'default_profile_image': False, 'profile_text_color': '000000', 'verified': True, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'screen_name': 'AnnCoulter', 'lang': 'en', 'profile_use_background_image': False, 'listed_count': 11430}, 'in_reply_to_screen_name': None, 'in_reply_to_status_id_str': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'text': 'Trump critics claim WH Correspondents Dinner is a night to set politics aside. You know, like the Academy Awards.', 'id': 836286215129346050, 'in_reply_to_user_id': None, 'is_quote_status': False, 'contributors': None, 'lang': 'en', 'in_reply_to_user_id_str': None, 'in_reply_to_status_id': None, 'retweet_count': 3287}",Mon Feb 27 22:28:34 +0000 2017,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AnnCoulter: Trump critics claim WH Correspondents Dinner is a night to set politics aside. You know, like the Academy Awards.",836342287592456193,,False,False,,en,,"{'is_translation_enabled': False, 'name': 'Elizabeth Doucette', 'profile_background_image_url_https': None, 'profile_sidebar_border_color': 'C0DEED', 'follow_request_sent': False, 'utc_offset': None, 'notifications': False, 'contributors_enabled': False, 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png', 'statuses_count': 419, 'location': '', 'time_zone': None, 'id_str': '774694776620851200', 'is_translator': False, 'url': None, 'translator_type': 'none', 'following': False, 'friends_count': 94, 'profile_link_color': '1DA1F2', 'profile_background_tile': False, 'created_at': 'Sat Sep 10 19:43:22 +0000 2016', 'favourites_count': 90, 'has_extended_profile': False, 'id': 774694776620851200, 'default_profile': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png', 'followers_count': 8, 'profile_background_color': 'F5F8FA', 'description': '', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'geo_enabled': False, 'protected': False, 'default_profile_image': True, 'profile_text_color': '333333', 'verified': False, 'profile_background_image_url': None, 'screen_name': 'thormaster03', 'lang': 'en', 'profile_use_background_image': True, 'listed_count': 0}",,3287,,,,,
"{'result_type': 'recent', 'iso_language_code': 'en'}",,,False,"{'urls': [{'display_url': 'goo.gl/PmxYAN', 'indices': [84, 107], 'url': 'https://t.co/baY05OHyCm', 'expanded_url': 'https://goo.gl/PmxYAN'}], 'symbols': [], 'hashtags': [{'text': 'America', 'indices': [31, 39]}, {'text': 'ObamaCare', 'indices': [57, 67]}, {'text': 'TrumpCare', 'indices': [72, 82]}, {'text': 'POTUS', 'indices': [108, 114]}, {'text': 'Politics', 'indices': [115, 124]}, {'text': 'healthcare', 'indices': [125, 136]}], 'user_mentions': [{'name': 'Steven J. Frisch', 'screen_name': 'stevenjfrisch', 'id_str': '17050255', 'id': 17050255, 'indices': [3, 17]}]}",False,0,,836342287416295426,"{'metadata': {'result_type': 'recent', 'iso_language_code': 'en'}, 'coordinates': None, 'place': None, 'geo': None, 'truncated': True, 'entities': {'urls': [{'display_url': 'goo.gl/PmxYAN', 'indices': [65, 88], 'url': 'https://t.co/baY05OHyCm', 'expanded_url': 'https://goo.gl/PmxYAN'}, {'display_url': 'twitter.com/i/web/status/8…', 'indices': [107, 130], 'url': 'https://t.co/7I8sZHFEqM', 'expanded_url': 'https://twitter.com/i/web/status/836338259525427202'}], 'symbols': [], 'hashtags': [{'text': 'America', 'indices': [12, 20]}, {'text': 'ObamaCare', 'indices': [38, 48]}, {'text': 'TrumpCare', 'indices': [53, 63]}, {'text': 'POTUS', 'indices': [89, 95]}, {'text': 'Politics', 'indices': [96, 105]}], 'user_mentions': []}, 'retweeted': False, 'favorited': False, 'favorite_count': 31, 'id_str': '836338259525427202', 'possibly_sensitive': False, 'created_at': 'Mon Feb 27 22:12:34 +0000 2017', 'user': {'is_translation_enabled': False, 'name': 'Steven J. Frisch', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_sidebar_border_color': 'C0DEED', 'follow_request_sent': False, 'utc_offset': -28800, 'notifications': False, 'contributors_enabled': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/637176653836214272/UgKmwqJE_normal.png', 'statuses_count': 1232, 'location': 'California, USA', 'time_zone': 'Pacific Time (US & Canada)', 'id_str': '17050255', 'is_translator': False, 'url': 'http://t.co/4Mt6ebtJCn', 'translator_type': 'none', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/17050255/1440679996', 'following': False, 'friends_count': 143, 'profile_link_color': '1DA1F2', 'profile_background_tile': False, 'created_at': 'Wed Oct 29 20:04:04 +0000 2008', 'favourites_count': 37, 'has_extended_profile': True, 'id': 17050255, 'default_profile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/637176653836214272/UgKmwqJE_normal.png', 'followers_count': 187130, 'profile_background_color': 'C0DEED', 'description': 'Ivy League educated serial #entrepreneur; co-founder of 6 companies, member of 12 boards & #CEO of 6 companies, of which 7 were acquired for over $675 million', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'stevenjfrisch.com', 'indices': [0, 22], 'url': 'http://t.co/4Mt6ebtJCn', 'expanded_url': 'http://www.stevenjfrisch.com'}]}}, 'geo_enabled': False, 'protected': False, 'default_profile_image': False, 'profile_text_color': '333333', 'verified': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'screen_name': 'stevenjfrisch', 'lang': 'en', 'profile_use_background_image': True, 'listed_count': 86}, 'in_reply_to_screen_name': None, 'in_reply_to_status_id_str': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'text': 'Careless in #America ― An analysis of #ObamaCare vs. #TrumpCare\n\nhttps://t.co/baY05OHyCm #POTUS #Politics… https://t.co/7I8sZHFEqM', 'id': 836338259525427202, 'in_reply_to_user_id': None, 'is_quote_status': False, 'contributors': None, 'lang': 'en', 'in_reply_to_user_id_str': None, 'in_reply_to_status_id': None, 'retweet_count': 30}",Mon Feb 27 22:28:34 +0000 2017,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @stevenjfrisch: Careless in #America ― An analysis of #ObamaCare vs. #TrumpCare

https://t.co/baY05OHyCm #POTUS #Politics #healthcare #P…",836342287416295426,,False,False,,en,,"{'is_translation_enabled': False, 'name': 'David', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_sidebar_border_color': '5ED4DC', 'follow_request_sent': False, 'utc_offset': None, 'notifications': False, 'contributors_enabled': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/670058085562515456/syX-u46x_normal.jpg', 'statuses_count': 1098, 'location': 'New York, New York', 'time_zone': None, 'id_str': '3349723569', 'is_translator': False, 'url': 'https://t.co/Mo2NN9zR2v', 'translator_type': 'none', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3349723569/1448589304', 'following': False, 'friends_count': 464, 'profile_link_color': '0099B9', 'profile_background_tile': False, 'created_at': 'Sun Jun 28 21:00:04 +0000 2015', 'favourites_count': 991, 'has_extended_profile': False, 'id': 3349723569, 'default_profile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/670058085562515456/syX-u46x_normal.jpg', 'followers_count': 36, 'profile_background_color': '0099B9', 'description': 'David Walter is Proud agent with New York Life Insurance Company specializing in, estate & business planning. Licensed in FL, GA, CA,  TX, VA, NY, , MA, NJ, AL', 'profile_sidebar_fill_color': '95E8EC', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'wefollow.com/dgwalter', 'indices': [0, 23], 'url': 'https://t.co/Mo2NN9zR2v', 'expanded_url': 'http://wefollow.com/dgwalter'}]}}, 'geo_enabled': False, 'protected': False, 'default_profile_image': False, 'profile_text_color': '3C3940', 'verified': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'screen_name': 'dgwaeltr', 'lang': 'en', 'profile_use_background_image': True, 'listed_count': 16}",,30,False,,,,
"{'result_type': 'recent', 'iso_language_code': 'en'}",,,False,"{'urls': [{'display_url': 'ow.ly/Dorz309pHEE', 'indices': [104, 127], 'url': 'https://t.co/fTpjnp3lWN', 'expanded_url': 'http://ow.ly/Dorz309pHEE'}], 'symbols': [], 'hashtags': [], 'user_mentions': [{'name': 'Salon', 'screen_name': 'Salon', 'id_str': '16955991', 'id': 16955991, 'indices': [3, 9]}]}",False,0,,836342287399428104,"{'metadata': {'result_type': 'recent', 'iso_language_code': 'en'}, 'coordinates': None, 'geo': None, 'truncated': False, 'entities': {'urls': [{'display_url': 'ow.ly/Dorz309pHEE', 'indices': [93, 116], 'url': 'https://t.co/fTpjnp3lWN', 'expanded_url': 'http://ow.ly/Dorz309pHEE'}], 'symbols': [], 'hashtags': [], 'user_mentions': [], 'media': [{'sizes': {'thumb': {'resize': 'crop', 'w': 150, 'h': 150}, 'medium': {'resize': 'fit', 'w': 620, 'h': 412}, 'large': {'resize': 'fit', 'w': 620, 'h': 412}, 'small': {'resize': 'fit', 'w': 620, 'h': 412}}, 'display_url': 'pic.twitter.com/9fHRaezEtN', 'media_url': 'http://pbs.twimg.com/media/C5s-7P_WcAA0ILP.jpg', 'id': 836331343432806400, 'url': 'https://t.co/9fHRaezEtN', 'media_url_https': 'https://pbs.twimg.com/media/C5s-7P_WcAA0ILP.jpg', 'id_str': '836331343432806400', 'indices': [117, 140], 'type': 'photo', 'expanded_url': 'https://twitter.com/Salon/status/836331346578575363/photo/1'}]}, 'retweeted': False, 'extended_entities': {'media': [{'sizes': {'thumb': {'resize': 'crop', 'w': 150, 'h': 150}, 'medium': {'resize': 'fit', 'w': 620, 'h': 412}, 'large': {'resize': 'fit', 'w': 620, 'h': 412}, 'small': {'resize': 'fit', 'w': 620, 'h': 412}}, 'display_url': 'pic.twitter.com/9fHRaezEtN', 'media_url': 'http://pbs.twimg.com/media/C5s-7P_WcAA0ILP.jpg', 'id': 836331343432806400, 'url': 'https://t.co/9fHRaezEtN', 'media_url_https': 'https://pbs.twimg.com/media/C5s-7P_WcAA0ILP.jpg', 'id_str': '836331343432806400', 'indices': [117, 140], 'type': 'photo', 'expanded_url': 'https://twitter.com/Salon/status/836331346578575363/photo/1'}]}, 'favorited': False, 'place': None, 'id_str': '836331346578575363', 'possibly_sensitive': False, 'created_at': 'Mon Feb 27 21:45:05 +0000 2017', 'user': {'is_translation_enabled': False, 'name': 'Salon', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/512628326733586432/CZCFcWP_.jpeg', 'profile_sidebar_border_color': 'FFFFFF', 'follow_request_sent': False, 'utc_offset': -28800, 'notifications': False, 'contributors_enabled': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/793144947444707328/obBB1x2a_normal.jpg', 'statuses_count': 146745, 'location': '', 'time_zone': 'Pacific Time (US & Canada)', 'id_str': '16955991', 'is_translator': False, 'url': 'https://t.co/njwaOeITpj', 'translator_type': 'none', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/16955991/1486583748', 'following': False, 'friends_count': 6045, 'profile_link_color': 'CC0000', 'profile_background_tile': True, 'created_at': 'Fri Oct 24 20:13:31 +0000 2008', 'favourites_count': 1547, 'has_extended_profile': False, 'id': 16955991, 'default_profile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/793144947444707328/obBB1x2a_normal.jpg', 'followers_count': 935121, 'profile_background_color': 'CC0000', 'description': 'The original online source for news, politics, culture, and entertainment. Since 1995.', 'profile_sidebar_fill_color': 'EEEEEE', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'Salon.com', 'indices': [0, 23], 'url': 'https://t.co/njwaOeITpj', 'expanded_url': 'http://www.Salon.com'}]}}, 'geo_enabled': False, 'protected': False, 'default_profile_image': False, 'profile_text_color': '000000', 'verified': True, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/512628326733586432/CZCFcWP_.jpeg', 'screen_name': 'Salon', 'lang': 'en', 'profile_use_background_image': True, 'listed_count': 15990}, 'in_reply_to_screen_name': None, 'in_reply_to_user_id': None, 'source': '<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>', 'text': 'Trump’s mortal enemy, Rosie O’Donnell, will speak at a protest rally outside the White House https://t.co/fTpjnp3lWN https://t.co/9fHRaezEtN', 'id': 836331346578575363, 'in_reply_to_status_id_str': None, 'favorite_count': 136, 'is_quote_status': False, 'contributors': None, 'lang': 'en', 'in_reply_to_user_id_str': None, 'in_reply_to_status_id': None, 'retweet_count': 48}",Mon Feb 27 22:28:34 +0000 2017,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Salon: Trump’s mortal enemy, Rosie O’Donnell, will speak at a protest rally outside the White House https://t.co/fTpjnp3lWN https://t.c…",836342287399428104,,False,False,,en,,"{'is_translation_enabled': False, 'name': 'Roslee', 'profile_background_image_url_https': None, 'profile_sidebar_border_color': 'C0DEED', 'follow_request_sent': False, 'utc_offset': None, 'notifications': False, 'contributors_enabled': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/806244128199610368/qulLz7Ec_normal.jpg', 'statuses_count': 4196, 'location': 'CA', 'time_zone': None, 'id_str': '799041430974935040', 'is_translator': False, 'url': None, 'translator_type': 'none', 'following': False, 'friends_count': 92, 'profile_link_color': '1DA1F2', 'profile_background_tile': False, 'created_at': 'Thu Nov 17 00:08:17 +0000 2016', 'favourites_count': 5970, 'has_extended_profile': False, 'id': 799041430974935040, 'default_profile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/806244128199610368/qulLz7Ec_normal.jpg', 'followers_count': 44, 'profile_background_color': 'F5F8FA', 'description': '', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'geo_enabled': False, 'protected': False, 'default_profile_image': False, 'profile_text_color': '333333', 'verified': False, 'profile_background_image_url': None, 'screen_name': 'roslee0325', 'lang': 'en', 'profile_use_background_image': True, 'listed_count': 2}",,48,False,,,,
"{'result_type': 'recent', 'iso_language_code': 'en'}",,,False,"{'urls': [], 'symbols': [], 'hashtags': [{'text': 'Resist', 'indices': [111, 118]}, {'text': 'TrumpRussia', 'indices': [119, 131]}], 'user_mentions': [{'name': 'E.H. Hau #Persist', 'screen_name': 'ActionTime', 'id_str': '1620010466', 'id': 1620010466, 'indices': [3, 14]}]}",False,0,,836342287307313154,"{'metadata': {'result_type': 'recent', 'iso_language_code': 'en'}, 'coordinates': None, 'place': None, 'geo': None, 'truncated': False, 'entities': {'urls': [{'display_url': 'ln.is/abc13.com/Gh3Yr', 'indices': [116, 139], 'url': 'https://t.co/2LWoEzExuE', 'expanded_url': 'http://ln.is/abc13.com/Gh3Yr'}], 'symbols': [], 'hashtags': [{'text': 'Resist', 'indices': [95, 102]}, {'text': 'TrumpRussia', 'indices': [103, 115]}], 'user_mentions': []}, 'retweeted': False, 'favorited': False, 'favorite_count': 89, 'id_str': '836243620315422721', 'possibly_sensitive': False, 'created_at': 'Mon Feb 27 15:56:30 +0000 2017', 'user': {'is_translation_enabled': False, 'name': 'E.H. Hau #Persist', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_sidebar_border_color': 'C0DEED', 'follow_request_sent': False, 'utc_offset': None, 'notifications': False, 'contributors_enabled': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/470754599003906048/THvzD537_normal.jpeg', 'statuses_count': 13820, 'location': 'Beautiful Vancouver, Canada', 'time_zone': None, 'id_str': '1620010466', 'is_translator': False, 'url': 'https://t.co/eTCXVZGUEN', 'translator_type': 'none', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1620010466/1401104681', 'following': False, 'friends_count': 60617, 'profile_link_color': '0084B4', 'profile_background_tile': False, 'created_at': 'Thu Jul 25 10:13:19 +0000 2013', 'favourites_count': 6011, 'has_extended_profile': False, 'id': 1620010466, 'default_profile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/470754599003906048/THvzD537_normal.jpeg', 'followers_count': 57709, 'profile_background_color': 'C0DEED', 'description': ""Let's Soar!Writer.Blogger(Top 100 Twitter Pro for Hire)Creativity,Productivity,Reading,Health,Biz,Tech,Self-Help,LifeLong Learner,Free Speech,#TheResistance"", 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'actiontime.le-vel.com', 'indices': [0, 23], 'url': 'https://t.co/eTCXVZGUEN', 'expanded_url': 'http://www.actiontime.le-vel.com'}]}}, 'geo_enabled': True, 'protected': False, 'default_profile_image': False, 'profile_text_color': '333333', 'verified': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'screen_name': 'ActionTime', 'lang': 'en', 'profile_use_background_image': True, 'listed_count': 1034}, 'in_reply_to_screen_name': None, 'in_reply_to_status_id_str': None, 'source': '<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>', 'text': ""DON'T RT This Because TRUMP Will GO CRAZY: George W. Bush Demands Answers on Trump-Russia Ties #Resist #TrumpRussia https://t.co/2LWoEzExuE"", 'id': 836243620315422721, 'in_reply_to_user_id': None, 'is_quote_status': False, 'contributors': None, 'lang': 'en', 'in_reply_to_user_id_str': None, 'in_reply_to_status_id': None, 'retweet_count': 118}",Mon Feb 27 22:28:34 +0000 2017,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ActionTime: DON'T RT This Because TRUMP Will GO CRAZY: George W. Bush Demands Answers on Trump-Russia Ties #Resist #TrumpRussia https:/…,836342287307313154,,False,False,,en,,"{'is_translation_enabled': False, 'name': 'Tru', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_sidebar_border_color': 'EEEEEE', 'follow_request_sent': False, 'utc_offset': -18000, 'notifications': False, 'contributors_enabled': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/827992451268956160/ux1nMjQ6_normal.jpg', 'statuses_count': 108104, 'location': '', 'time_zone': 'America/New_York', 'id_str': '277810122', 'is_translator': False, 'url': None, 'translator_type': 'none', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/277810122/1486964542', 'following': False, 'friends_count': 7824, 'profile_link_color': '009999', 'profile_background_tile': True, 'created_at': 'Wed Apr 06 02:34:30 +0000 2011', 'favourites_count': 82913, 'has_extended_profile': False, 'id': 277810122, 'default_profile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/827992451268956160/ux1nMjQ6_normal.jpg', 'followers_count': 7622, 'profile_background_color': '131516', 'description': ""I am a disabled physician who does not believe in our illegitimate president. I'm passionate about animal rights, human rights and healthcare for all."", 'profile_sidebar_fill_color': 'EFEFEF', 'entities': {'description': {'urls': []}}, 'geo_enabled': True, 'protected': False, 'default_profile_image': False, 'profile_text_color': '333333', 'verified': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'screen_name': 'Truactive', 'lang': 'en', 'profile_use_background_image': True, 'listed_count': 320}",,118,,,,,
"{'result_type': 'recent', 'iso_language_code': 'en'}",,,False,"{'urls': [], 'symbols': [], 'hashtags': [], 'user_mentions': [{'name': 'Muckmaker', 'screen_name': 'RealMuckmaker', 'id_str': '732515283902943232', 'id': 732515283902943232, 'indices': [3, 17]}, {'name': 'PoliticusUSA', 'screen_name': 'politicususa', 'id_str': '14792049', 'id': 14792049, 'indices': [113, 126]}]}",False,0,,836342287210799104,"{'metadata': {'result_type': 'recent', 'iso_language_code': 'en'}, 'coordinates': None, 'place': None, 'geo': None, 'truncated': False, 'entities': {'urls': [{'display_url': 'politicususa.com/2017/02/27/tru…', 'indices': [108, 131], 'url': 'https://t.co/p3f8CbIWOW', 'expanded_url': 'http://www.politicususa.com/2017/02/27/trump-avoids-question-special-prosecutor-russia-offers-lame-denial.html'}], 'symbols': [], 'hashtags': [], 'user_mentions': [{'name': 'PoliticusUSA', 'screen_name': 'politicususa', 'id_str': '14792049', 'id': 14792049, 'indices': [94, 107]}]}, 'retweeted': False, 'favorited': False, 'favorite_count': 42, 'id_str': '836274382817345537', 'possibly_sensitive': False, 'created_at': 'Mon Feb 27 17:58:44 +0000 2017', 'user': {'is_translation_enabled': False, 'name': 'Muckmaker', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_sidebar_border_color': '000000', 'follow_request_sent': False, 'utc_offset': -28800, 'notifications': False, 'contributors_enabled': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/811704521323737088/4xhjV1S0_normal.jpg', 'statuses_count': 69558, 'location': 'Montana, USA', 'time_zone': 'Pacific Time (US & Canada)', 'id_str': '732515283902943232', 'is_translator': False, 'url': 'https://t.co/1zGA85qOyb', 'translator_type': 'none', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/732515283902943232/1469866545', 'following': False, 'friends_count': 22433, 'profile_link_color': '981CEB', 'profile_background_tile': False, 'created_at': 'Tue May 17 10:17:07 +0000 2016', 'favourites_count': 66025, 'has_extended_profile': True, 'id': 732515283902943232, 'default_profile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/811704521323737088/4xhjV1S0_normal.jpg', 'followers_count': 21127, 'profile_background_color': '000000', 'description': ""Welcome to Muck's place, where the left is right.Pic's of me in Glacier Park by the lake.Take a riff on me as we move onward thru the fog!  Muck #TheResistance"", 'profile_sidebar_fill_color': '000000', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'Realmuckmaker.com', 'indices': [0, 23], 'url': 'https://t.co/1zGA85qOyb', 'expanded_url': 'http://Realmuckmaker.com'}]}}, 'geo_enabled': False, 'protected': False, 'default_profile_image': False, 'profile_text_color': '000000', 'verified': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'screen_name': 'RealMuckmaker', 'lang': 'en', 'profile_use_background_image': False, 'listed_count': 205}, 'in_reply_to_screen_name': None, 'in_reply_to_status_id_str': None, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'text': 'Trump Gives Answer On Russia Special Prosecutor Question That Will Come Back To Haunt Him via @politicususa https://t.co/p3f8CbIWOW', 'id': 836274382817345537, 'in_reply_to_user_id': None, 'is_quote_status': False, 'contributors': None, 'lang': 'en', 'in_reply_to_user_id_str': None, 'in_reply_to_status_id': None, 'retweet_count': 38}",Mon Feb 27 22:28:34 +0000 2017,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",RT @RealMuckmaker: Trump Gives Answer On Russia Special Prosecutor Question That Will Come Back To Haunt Him via @politicususa https://t.co…,836342287210799104,,False,False,,en,,"{'is_translation_enabled': False, 'name': 'Trump Diaries', 'profile_background_image_url_https': None, 'profile_sidebar_border_color': 'C0DEED', 'follow_request_sent': False, 'utc_offset': None, 'notifications': False, 'contributors_enabled': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/823216644507992064/JtrZm_t1_normal.jpg', 'statuses_count': 3420, 'location': 'New York, USA', 'time_zone': None, 'id_str': '823215175474020353', 'is_translator': False, 'url': None, 'translator_type': 'none', 'following': False, 'friends_count': 1191, 'profile_link_color': '1DA1F2', 'profile_background_tile': False, 'created_at': 'Sun Jan 22 17:06:07 +0000 2017', 'favourites_count': 5496, 'has_extended_profile': True, 'id': 823215175474020353, 'default_profile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/823216644507992064/JtrZm_t1_normal.jpg', 'followers_count': 463, 'profile_background_color': 'F5F8FA', 'description': 'A list of daily Trump atrocities and documentation of daily Trump whining.\n\nAlso Ted Cruz: ""The anger on the left -- I\'ve never seen anything like it.""', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'geo_enabled': False, 'protected': False, 'default_profile_image': False, 'profile_text_color': '333333', 'verified': False, 'profile_background_image_url': None, 'screen_name': 'diaryofthetrump', 'lang': 'en', 'profile_use_background_image': True, 'listed_count': 2}",,38,,,,,
